Time,Open,High,Low,Close,TickVolume,Spread,RealVolume
2026.01.31 23:40:00,95097.04,95108.60,95092.64,95108.60,1200,45,0
2026.01.31 23:20:00,95073.04,95097.02,95073.04,95097.02,1200,45,0
2026.01.31 23:00:00,95049.04,95073.02,95049.04,95073.02,1200,45,0
2026.01.31 22:40:00,95025.04,95049.02,95025.04,95049.02,1200,45,0
2026.01.31 22:20:00,95019.36,95042.40,95019.36,95025.02,1200,45,0
2026.01.31 22:00:00,94995.36,95019.34,94995.36,95019.34,1200,45,0
2026.01.31 21:40:00,94997.73,95019.73,94993.38,94995.34,1200,45,0
2026.01.31 21:20:00,94973.73,94997.71,94973.73,94997.71,1200,45,0
2026.01.31 21:00:00,94949.73,94973.71,94949.73,94973.71,1200,45,0
2026.01.31 20:40:00,94925.73,94949.71,94925.73,94949.71,1200,45,0
2026.01.31 20:20:00,94960.55,94961.97,94917.97,94925.71,1200,45,0
2026.01.31 20:00:00,94936.55,94960.53,94936.55,94960.53,1200,45,0
2026.01.31 19:40:00,94912.55,94936.53,94912.55,94936.53,1200,45,0
2026.01.31 19:20:00,94910.23,94912.53,94889.97,94912.53,1200,45,0
2026.01.31 19:00:00,94922.49,94924.33,94888.09,94910.21,1200,45,0
2026.01.31 18:40:00,94935.96,94937.18,94904.67,94922.47,1200,45,0
2026.01.31 18:20:00,94911.96,94935.94,94911.96,94935.94,1200,45,0
2026.01.31 18:00:00,94932.93,94953.39,94910.44,94911.94,1200,45,0
2026.01.31 17:40:00,94951.50,94956.98,94926.67,94932.91,1200,45,0
2026.01.31 17:20:00,94940.07,94952.09,94939.54,94951.48,1200,45,0
2026.01.31 17:00:00,94958.92,94965.16,94932.85,94940.05,1200,45,0
2026.01.31 16:40:00,94968.16,94978.88,94945.66,94958.90,1200,45,0
2026.01.31 16:20:00,94944.16,94968.14,94944.16,94968.14,1200,45,0
2026.01.31 16:00:00,94939.35,94951.73,94932.56,94944.14,1200,45,0
2026.01.31 15:40:00,94963.39,94977.31,94929.29,94939.33,1200,45,0
2026.01.31 15:20:00,95025.58,95026.96,94950.01,94963.37,1200,45,0
2026.01.31 15:00:00,95001.58,95025.56,95001.58,95025.56,1200,45,0
2026.01.31 14:40:00,95054.04,95058.06,94995.08,95001.56,1200,45,0
2026.01.31 14:20:00,95056.86,95077.68,95050.88,95054.02,1200,45,0
2026.01.31 14:00:00,95032.86,95056.84,95032.86,95056.84,1200,45,0
2026.01.31 13:40:00,95035.82,95044.64,95017.70,95032.84,1200,45,0
2026.01.31 13:20:00,95026.73,95035.80,95018.88,95035.80,1200,45,0
2026.01.31 13:00:00,95002.73,95026.71,95002.73,95026.71,1200,45,0
2026.01.31 12:40:00,94978.73,95002.71,94978.73,95002.71,1200,45,0
2026.01.31 12:20:00,94966.83,94985.65,94966.83,94978.71,1200,45,0
2026.01.31 12:00:00,94965.30,94970.40,94947.95,94966.81,1200,45,0
2026.01.31 11:40:00,94941.30,94965.28,94941.30,94965.28,1200,45,0
2026.01.31 11:20:00,94939.88,94955.80,94933.24,94941.28,1200,45,0
2026.01.31 11:00:00,94915.88,94939.86,94915.88,94939.86,1200,45,0
2026.01.31 10:40:00,94916.64,94940.16,94915.42,94915.86,1200,45,0
2026.01.31 10:20:00,94970.71,94971.95,94911.08,94916.62,1200,45,0
2026.01.31 10:00:00,94959.22,94977.66,94959.22,94970.69,1200,45,0
2026.01.31 09:40:00,94963.55,94984.17,94955.86,94959.20,1200,45,0
2026.01.31 09:20:00,94999.36,95009.96,94958.83,94963.53,1200,45,0
2026.01.31 09:00:00,94975.36,94999.34,94975.36,94999.34,1200,45,0
2026.01.31 08:40:00,94970.39,94994.29,94970.39,94975.34,1200,45,0
2026.01.31 08:20:00,95002.44,95011.26,94957.73,94970.37,1200,45,0
2026.01.31 08:00:00,94978.44,95002.42,94978.44,95002.42,1200,45,0
2026.01.31 07:40:00,95011.81,95016.39,94961.32,94978.42,1200,45,0
2026.01.31 07:20:00,95003.91,95023.01,95003.91,95011.79,1200,45,0
2026.01.31 07:00:00,94979.91,95003.89,94979.91,95003.89,1200,45,0
2026.01.31 06:40:00,95024.36,95036.24,94978.61,94979.89,1200,45,0
2026.01.31 06:20:00,95000.36,95024.34,95000.36,95024.34,1200,45,0
2026.01.31 06:00:00,95076.17,95076.19,94992.92,95000.34,1200,45,0
2026.01.31 05:40:00,95082.20,95094.84,95064.83,95076.15,1200,45,0
2026.01.31 05:20:00,95101.24,95108.12,95069.02,95082.18,1200,45,0
2026.01.31 05:00:00,95077.24,95101.22,95077.24,95101.22,1200,45,0
2026.01.31 04:40:00,95053.24,95077.22,95053.24,95077.22,1200,45,0
2026.01.31 04:20:00,95056.87,95078.39,95050.78,95053.22,1200,45,0
2026.01.31 04:00:00,95032.87,95056.85,95032.87,95056.85,1200,45,0
2026.01.31 03:40:00,95023.77,95032.85,95011.69,95032.85,1200,45,0
2026.01.31 03:20:00,94999.77,95023.75,94999.77,95023.75,1200,45,0
2026.01.31 03:00:00,94975.77,94999.75,94975.77,94999.75,1200,45,0
2026.01.31 02:40:00,94994.87,95002.58,94974.17,94975.75,1200,45,0
2026.01.31 02:20:00,94988.45,95001.97,94984.41,94994.85,1200,45,0
2026.01.31 02:00:00,94964.45,94988.43,94964.45,94988.43,1200,45,0
2026.01.31 01:40:00,94990.61,94996.85,94962.01,94964.43,1200,45,0
2026.01.31 01:20:00,94986.81,95009.73,94986.81,94990.59,1200,45,0
2026.01.31 01:00:00,94962.81,94986.79,94962.81,94986.79,1200,45,0
2026.01.31 00:40:00,94983.03,94994.29,94961.95,94962.79,1200,45,0
2026.01.31 00:20:00,94959.03,94983.01,94959.03,94983.01,1200,45,0
2026.01.31 00:00:00,94999.63,95003.37,94948.65,94959.01,1200,45,0
2026.01.30 23:40:00,94975.63,94999.61,94975.63,94999.61,1200,45,0
2026.01.30 23:20:00,94951.63,94975.61,94951.63,94975.61,1200,45,0
2026.01.30 23:00:00,94976.88,94983.80,94950.31,94951.61,1200,45,0
2026.01.30 22:40:00,94952.88,94976.86,94952.88,94976.86,1200,45,0
2026.01.30 22:20:00,94949.42,94964.32,94943.80,94952.86,1200,45,0
2026.01.30 22:00:00,94951.55,94968.55,94942.44,94949.40,1200,45,0
2026.01.30 21:40:00,94983.27,94997.83,94949.43,94951.53,1200,45,0
2026.01.30 21:20:00,94987.26,94999.86,94971.89,94983.25,1200,45,0
2026.01.30 21:00:00,94963.26,94987.24,94963.26,94987.24,1200,45,0
2026.01.30 20:40:00,94939.26,94963.24,94939.26,94963.24,1200,45,0
2026.01.30 20:20:00,94965.19,94965.99,94926.02,94939.24,1200,45,0
2026.01.30 20:00:00,94997.56,94997.66,94943.13,94965.17,1200,45,0
2026.01.30 19:40:00,94973.56,94997.54,94973.56,94997.54,1200,45,0
2026.01.30 19:20:00,94979.26,94993.02,94963.34,94973.54,1200,45,0
2026.01.30 19:00:00,95014.44,95020.06,94978.96,94979.24,1200,45,0
2026.01.30 18:40:00,95011.49,95031.11,95010.08,95014.42,1200,45,0
2026.01.30 18:20:00,94987.49,95011.47,94987.49,95011.47,1200,45,0
2026.01.30 18:00:00,94977.59,94994.93,94977.59,94987.47,1200,45,0
2026.01.30 17:40:00,94982.24,94984.06,94955.43,94977.57,1200,45,0
2026.01.30 17:20:00,95019.27,95026.05,94982.10,94982.22,1200,45,0
2026.01.30 17:00:00,95057.71,95058.31,95013.74,95019.25,1200,45,0
2026.01.30 16:40:00,95049.84,95068.16,95049.84,95057.69,1200,45,0
2026.01.30 16:20:00,95045.07,95066.21,95045.07,95049.82,1200,45,0
2026.01.30 16:00:00,95074.44,95077.76,95028.57,95045.05,1200,45,0
2026.01.30 15:40:00,95071.42,95092.48,95071.42,95074.42,1200,45,0
2026.01.30 15:20:00,95064.75,95071.40,95052.26,95071.40,1200,45,0
2026.01.30 15:00:00,95065.49,95077.93,95053.21,95064.73,1200,45,0
2026.01.30 14:40:00,95108.70,95115.58,95063.07,95065.47,1200,45,0
2026.01.30 14:20:00,95084.70,95108.68,95084.70,95108.68,1200,45,0
2026.01.30 14:00:00,95079.77,95084.68,95063.06,95084.68,1200,45,0
2026.01.30 13:40:00,95070.59,95093.75,95070.59,95079.75,1200,45,0
2026.01.30 13:20:00,95105.86,95126.38,95069.73,95070.57,1200,45,0
2026.01.30 13:00:00,95081.86,95105.84,95081.86,95105.84,1200,45,0
2026.01.30 12:40:00,95057.86,95081.84,95057.86,95081.84,1200,45,0
2026.01.30 12:20:00,95101.98,95106.02,95052.42,95057.84,1200,45,0
2026.01.30 12:00:00,95128.07,95129.59,95100.42,95101.96,1200,45,0
2026.01.30 11:40:00,95126.16,95132.16,95110.09,95128.05,1200,45,0
2026.01.30 11:20:00,95102.16,95126.14,95102.16,95126.14,1200,45,0
2026.01.30 11:00:00,95078.16,95102.14,95078.16,95102.14,1200,45,0
2026.01.30 10:40:00,95077.59,95078.81,95055.40,95078.14,1200,45,0
2026.01.30 10:20:00,95116.15,95123.03,95073.63,95077.57,1200,45,0
2026.01.30 10:00:00,95124.53,95146.83,95114.47,95116.13,1200,45,0
2026.01.30 09:40:00,95117.40,95136.34,95117.40,95124.51,1200,45,0
2026.01.30 09:20:00,95114.98,95125.98,95104.42,95117.38,1200,45,0
2026.01.30 09:00:00,95090.98,95114.96,95090.98,95114.96,1200,45,0
2026.01.30 08:40:00,95088.27,95093.67,95072.40,95090.96,1200,45,0
2026.01.30 08:20:00,95064.27,95088.25,95064.27,95088.25,1200,45,0
2026.01.30 08:00:00,95057.53,95064.25,95045.73,95064.25,1200,45,0
2026.01.30 07:40:00,95076.01,95084.85,95052.15,95057.51,1200,45,0
2026.01.30 07:20:00,95111.50,95123.54,95071.99,95075.99,1200,45,0
2026.01.30 07:00:00,95203.60,95211.62,95110.24,95111.48,1200,45,0
2026.01.30 06:40:00,95179.60,95203.58,95179.60,95203.58,1200,45,0
2026.01.30 06:20:00,95155.60,95179.58,95155.60,95179.58,1200,45,0
2026.01.30 06:00:00,95131.60,95155.58,95131.60,95155.58,1200,45,0
2026.01.30 05:40:00,95132.23,95143.39,95118.78,95131.58,1200,45,0
2026.01.30 05:20:00,95108.23,95132.21,95108.23,95132.21,1200,45,0
2026.01.30 05:00:00,95122.52,95141.70,95103.43,95108.21,1200,45,0
2026.01.30 04:40:00,95130.64,95152.92,95120.82,95122.50,1200,45,0
2026.01.30 04:20:00,95106.64,95130.62,95106.64,95130.62,1200,45,0
2026.01.30 04:00:00,95147.22,95147.90,95101.04,95106.62,1200,45,0
2026.01.30 03:40:00,95224.25,95229.27,95144.68,95147.20,1200,45,0
2026.01.30 03:20:00,95232.29,95242.05,95210.03,95224.23,1200,45,0
2026.01.30 03:00:00,95208.29,95232.27,95208.29,95232.27,1200,45,0
2026.01.30 02:40:00,95201.75,95208.27,95190.33,95208.27,1200,45,0
2026.01.30 02:20:00,95177.75,95201.73,95177.75,95201.73,1200,45,0
2026.01.30 02:00:00,95180.69,95182.25,95155.33,95177.73,1200,45,0
2026.01.30 01:40:00,95171.54,95190.84,95171.54,95180.67,1200,45,0
2026.01.30 01:20:00,95225.29,95235.69,95166.12,95171.52,1200,45,0
2026.01.30 01:00:00,95201.29,95225.27,95201.29,95225.27,1200,45,0
2026.01.30 00:40:00,95189.72,95211.34,95189.72,95201.27,1200,45,0
2026.01.30 00:20:00,95208.03,95220.19,95177.90,95189.70,1200,45,0
2026.01.30 00:00:00,95258.80,95262.34,95207.39,95208.01,1200,45,0
