Time,Open,High,Low,Close,TickVolume,Spread,RealVolume
2026.01.31 16:00:00,93644.36,93844.27,93633.74,93779.31,28800,45,0
2026.01.31 08:00:00,93846.04,93886.69,93616.94,93644.38,28800,45,0
2026.01.31 00:00:00,93764.94,93850.12,93627.76,93846.06,28800,45,0
2026.01.30 16:00:00,93930.03,93955.04,93746.82,93764.96,28800,45,0
2026.01.30 08:00:00,93720.12,93943.53,93708.40,93930.05,28800,45,0
2026.01.30 00:00:00,93797.12,93831.16,93674.97,93720.14,28800,45,0
2026.01.29 16:00:00,93703.72,93820.12,93625.31,93797.14,28800,45,0
2026.01.29 08:00:00,93516.62,93761.92,93464.02,93703.74,28800,45,0
2026.01.29 00:00:00,93681.87,93714.32,93488.77,93516.64,28800,45,0
2026.01.28 16:00:00,93585.83,93719.26,93509.03,93681.89,28800,45,0
2026.01.28 08:00:00,93545.94,93684.51,93536.44,93585.85,28800,45,0
2026.01.28 00:00:00,93560.25,93608.34,93444.34,93545.96,28800,45,0
2026.01.27 16:00:00,93488.45,93618.11,93436.32,93560.27,28800,45,0
2026.01.27 08:00:00,93418.35,93588.20,93407.51,93488.47,28801,45,0
2026.01.27 00:00:00,93501.28,93569.60,93380.68,93418.37,28800,45,0
2026.01.26 16:00:00,93521.76,93591.32,93460.67,93501.30,28800,45,0
2026.01.26 08:00:00,93409.04,93553.67,93342.16,93521.78,28800,45,0
2026.01.26 00:00:00,93477.25,93529.61,93403.96,93409.06,28800,45,0
2026.01.25 16:00:00,93505.76,93562.75,93379.94,93477.27,28800,45,0
2026.01.25 08:00:00,93793.97,93837.20,93505.78,93505.78,28714,45,0
2026.01.25 00:00:00,93766.53,93896.64,93755.43,93793.99,28800,45,0
2026.01.24 16:00:00,93651.19,93768.55,93609.55,93766.55,28800,45,0
2026.01.24 08:00:00,93989.16,93989.16,93610.15,93651.21,28800,45,0
2026.01.24 00:00:00,94015.40,94082.42,93911.73,93989.18,28800,45,0
2026.01.23 16:00:00,94075.20,94133.40,94007.88,94015.42,28800,45,0
2026.01.23 08:00:00,94135.45,94135.45,93945.76,94075.22,28801,45,0
2026.01.23 00:00:00,94112.37,94225.31,94084.71,94135.47,28800,45,0
2026.01.22 16:00:00,94038.70,94208.60,94031.82,94112.39,28800,45,0
2026.01.22 08:00:00,94073.84,94073.84,93938.70,94038.72,28800,45,0
2026.01.22 00:00:00,93800.03,94076.04,93787.19,94073.86,28800,45,0
