Time,Open,High,Low,Close,TickVolume,Spread,RealVolume
2026.02.28 23:55:00,109885.09,109906.25,109880.34,109896.10,300,80,0
2026.02.28 23:50:00,109853.59,109887.04,109852.59,109885.14,300,80,0
2026.02.28 23:45:00,109868.59,109868.59,109853.64,109853.64,300,80,0
2026.02.28 23:40:00,109883.59,109883.59,109868.64,109868.64,300,80,0
2026.02.28 23:35:00,109871.88,109889.84,109863.18,109883.64,300,80,0
2026.02.28 23:30:00,109886.88,109886.88,109871.93,109871.93,300,80,0
2026.02.28 23:25:00,109865.37,109898.68,109862.22,109886.93,300,80,0
2026.02.28 23:20:00,109880.37,109880.37,109865.42,109865.42,300,80,0
2026.02.28 23:15:00,109895.37,109895.37,109880.42,109880.42,300,80,0
2026.02.28 23:10:00,109868.26,109896.62,109854.56,109895.42,300,80,0
2026.02.28 23:05:00,109883.26,109883.26,109868.31,109868.31,300,80,0
2026.02.28 23:00:00,109898.26,109898.26,109883.31,109883.31,300,80,0
2026.02.28 22:55:00,109896.60,109899.86,109883.25,109898.31,300,80,0
2026.02.28 22:50:00,109871.59,109902.75,109862.94,109896.65,274,80,0
2026.02.28 22:45:00,109870.84,109883.19,109867.49,109871.64,300,80,0
2026.02.28 22:40:00,109885.84,109885.84,109870.89,109870.89,300,80,0
2026.02.28 22:35:00,109874.24,109894.69,109868.14,109885.89,300,80,0
2026.02.28 22:30:00,109855.04,109879.49,109845.34,109874.29,300,80,0
2026.02.28 22:25:00,109854.48,109868.19,109852.68,109855.09,300,80,0
2026.02.28 22:20:00,109869.48,109869.48,109854.53,109854.53,300,80,0
2026.02.28 22:15:00,109884.48,109884.48,109869.53,109869.53,300,80,0
2026.02.28 22:10:00,109899.48,109899.48,109884.53,109884.53,300,80,0
2026.02.28 22:05:00,109914.48,109914.48,109899.53,109899.53,300,80,0
2026.02.28 22:00:00,109929.48,109929.48,109914.53,109914.53,300,80,0
2026.02.28 21:55:00,109944.48,109944.48,109929.53,109929.53,300,80,0
2026.02.28 21:50:00,109887.60,109946.38,109874.85,109944.53,301,80,0
2026.02.28 21:45:00,109880.33,109888.80,109866.63,109887.65,299,80,0
2026.02.28 21:40:00,109868.44,109886.13,109859.29,109880.38,300,80,0
2026.02.28 21:35:00,109858.24,109881.99,109856.79,109868.49,301,80,0
2026.02.28 21:30:00,109873.24,109873.24,109858.29,109858.29,300,80,0
2026.02.28 21:25:00,109888.24,109888.24,109873.29,109873.29,300,80,0
2026.02.28 21:20:00,109850.49,109890.04,109842.79,109888.29,300,80,0
2026.02.28 21:15:00,109843.25,109861.39,109839.20,109850.54,300,80,0
2026.02.28 21:10:00,109837.76,109849.00,109828.56,109843.30,300,80,0
2026.02.28 21:05:00,109837.58,109848.91,109833.78,109837.81,300,80,0
2026.02.28 21:00:00,109852.58,109852.58,109837.63,109837.63,300,80,0
2026.02.28 20:55:00,109846.86,109857.13,109836.46,109852.63,300,80,0
