Time,Open,High,Low,Close,TickVolume,Spread,RealVolume
2026.03.30 12:00:00,93418.46,93444.58,93276.06,93298.16,28368,45,0
2026.03.30 00:00:00,93089.01,93449.87,93052.76,93418.44,43200,45,0
2026.03.29 12:00:00,93288.76,93310.18,93021.72,93088.99,43200,45,0
2026.03.29 00:00:00,93504.85,93533.48,93286.78,93288.74,36506,45,0
2026.03.28 12:00:00,93433.61,93549.76,93378.49,93504.83,43053,45,0
2026.03.28 00:00:00,93463.24,93562.22,93364.62,93433.59,43201,45,0
2026.03.27 12:00:00,93375.24,93463.22,93144.77,93463.22,43200,45,0
2026.03.27 00:00:00,93421.84,93432.40,93187.09,93375.22,43200,45,0
2026.03.26 12:00:00,93502.88,93526.38,93339.15,93421.82,43200,45,0
2026.03.26 00:00:00,93566.03,93620.77,93469.60,93502.86,43200,45,0
2026.03.25 12:00:00,93506.98,93626.81,93481.48,93566.01,43200,45,0
2026.03.25 00:00:00,93527.53,93672.00,93490.26,93506.96,43200,45,0
2026.03.24 12:00:00,93458.08,93554.84,93426.27,93527.51,43200,45,0
2026.03.24 00:00:00,93602.42,93624.78,93400.78,93458.06,43200,45,0
2026.03.23 12:00:00,93705.90,93821.12,93563.19,93602.40,43200,45,0
2026.03.23 00:00:00,93677.65,93706.72,93576.08,93705.88,43201,45,0
2026.03.22 12:00:00,93823.45,93867.86,93574.32,93677.63,43200,45,0
2026.03.22 00:00:00,93564.07,93826.00,93559.62,93823.43,42527,45,0
2026.03.21 12:00:00,93611.03,93767.93,93546.39,93564.05,43200,45,0
2026.03.21 00:00:00,93618.55,93703.53,93597.81,93611.01,43200,45,0
2026.03.20 12:00:00,93968.88,94008.81,93540.11,93618.53,43200,45,0
2026.03.20 00:00:00,93991.75,94008.25,93870.75,93968.86,43200,45,0
2026.03.19 12:00:00,94106.61,94114.81,93893.02,93991.73,43200,45,0
2026.03.19 00:00:00,94168.92,94341.24,94051.01,94106.59,43200,45,0
2026.03.18 12:00:00,94007.02,94194.04,93988.86,94168.90,43201,45,0
2026.03.18 00:00:00,94122.96,94148.18,93967.87,94007.00,43200,45,0
2026.03.17 12:00:00,94034.62,94122.94,93931.34,94122.94,43200,45,0
2026.03.17 00:00:00,94089.51,94133.92,93989.54,94034.60,43200,45,0
2026.03.16 12:00:00,94048.51,94177.08,93948.83,94089.49,43200,45,0
2026.03.16 00:00:00,94066.08,94213.13,94043.39,94048.49,43200,45,0
2026.03.15 12:00:00,94033.08,94154.03,93964.38,94066.06,43200,45,0
2026.03.15 00:00:00,93854.55,94033.06,93842.59,94033.06,41781,45,0
2026.03.14 12:00:00,94032.73,94067.86,93824.01,93854.53,42951,45,0
2026.03.14 00:00:00,93980.27,94067.98,93935.65,94032.73,36068,45,0
2026.03.13 12:00:00,93972.06,94010.04,93824.20,93980.25,43200,45,0
2026.03.13 00:00:00,93982.44,94083.43,93908.04,93972.04,43200,45,0
2026.03.12 12:00:00,93837.35,94048.76,93805.42,93982.42,43200,45,0
2026.03.12 00:00:00,93988.78,94086.25,93808.79,93837.33,43144,45,0
2026.03.11 12:00:00,94016.30,94156.39,93944.85,93988.76,43200,45,0
2026.03.11 00:00:00,93972.14,94132.32,93868.64,94016.28,43200,45,0
2026.03.10 12:00:00,94182.00,94199.88,93922.16,93972.12,43200,45,0
2026.03.10 00:00:00,93926.71,94181.98,93893.67,94181.98,43201,45,0
2026.03.09 12:00:00,93808.63,93980.85,93734.73,93926.69,43200,45,0
2026.03.09 00:00:00,93885.30,94041.47,93778.27,93808.61,43200,45,0
2026.03.08 12:00:00,93779.58,94030.64,93779.58,93885.28,43200,45,0
2026.03.08 00:00:00,93665.16,93837.26,93612.44,93779.56,42449,45,0
2026.03.07 12:00:00,93567.00,93692.50,93523.88,93665.14,43051,45,0
2026.03.07 00:00:00,93466.66,93689.29,93461.90,93566.98,43201,45,0
2026.03.06 12:00:00,93304.98,93491.17,93162.60,93466.64,43202,45,0
2026.03.06 00:00:00,93385.17,93445.18,93250.74,93304.96,43201,45,0
2026.03.05 12:00:00,93210.42,93445.45,93144.12,93385.15,43201,45,0
2026.03.05 00:00:00,93305.98,93341.61,93154.22,93210.40,43202,45,0
2026.03.04 12:00:00,93138.92,93318.58,92981.07,93305.96,43200,45,0
2026.03.04 00:00:00,93071.71,93230.36,93033.13,93138.90,43194,45,0
2026.03.03 12:00:00,92825.07,93071.69,92676.55,93071.69,43202,45,0
2026.03.03 00:00:00,92834.14,92916.19,92749.34,92825.05,43201,45,0
2026.03.02 12:00:00,92782.47,92882.81,92772.90,92834.12,43201,45,0
2026.03.02 00:00:00,92941.49,93030.37,92782.15,92782.45,43202,45,0
2026.03.01 12:00:00,93021.02,93155.41,92923.26,92941.47,43201,45,0
2026.03.01 00:00:00,93053.25,93136.36,92966.76,93021.00,42536,45,0
