Time,Open,High,Low,Close,TickVolume,Spread,RealVolume
2026.03.30 19:48:00,112146.87,112156.67,112146.87,112156.67,246,96,0
2026.03.30 19:36:00,112160.92,112164.00,112121.19,112146.83,720,96,0
2026.03.30 19:24:00,112153.20,112168.56,112147.52,112160.88,720,96,0
2026.03.30 19:12:00,112124.40,112153.16,112124.40,112153.16,720,96,0
2026.03.30 19:00:00,112131.78,112134.82,112098.68,112124.36,721,96,0
2026.03.30 18:48:00,112102.98,112131.74,112102.98,112131.74,720,96,0
2026.03.30 18:36:00,112113.09,112121.33,112082.46,112102.94,720,96,0
2026.03.30 18:24:00,112084.29,112113.05,112084.29,112113.05,720,96,0
2026.03.30 18:12:00,112096.85,112119.37,112078.05,112084.25,720,96,0
2026.03.30 18:00:00,112106.40,112110.08,112071.77,112096.81,720,96,0
2026.03.30 17:48:00,112077.60,112106.36,112077.60,112106.36,720,96,0
2026.03.30 17:36:00,112107.17,112112.61,112069.24,112077.56,720,96,0
2026.03.30 17:24:00,112078.37,112107.13,112078.37,112107.13,720,96,0
2026.03.30 17:12:00,112049.57,112078.33,112049.57,112078.33,720,96,0
2026.03.30 17:00:00,112054.07,112066.91,112033.65,112049.53,720,96,0
2026.03.30 16:48:00,112083.55,112109.35,112053.55,112054.03,720,96,0
2026.03.30 16:36:00,112104.99,112117.47,112078.75,112083.51,720,96,0
2026.03.30 16:24:00,112076.19,112104.95,112076.19,112104.95,720,96,0
2026.03.30 16:12:00,112069.58,112082.46,112060.31,112076.15,720,96,0
2026.03.30 16:00:00,112040.78,112069.54,112040.78,112069.54,720,96,0
2026.03.30 15:48:00,112032.83,112059.87,112032.83,112040.74,720,96,0
2026.03.30 15:36:00,112083.82,112094.22,112027.55,112032.79,720,96,0
2026.03.30 15:24:00,112159.45,112177.77,112074.74,112083.78,720,96,0
2026.03.30 15:12:00,112130.65,112159.41,112130.65,112159.41,720,96,0
2026.03.30 15:00:00,112101.85,112130.61,112101.85,112130.61,720,96,0
2026.03.30 14:48:00,112142.89,112171.53,112101.73,112101.81,720,96,0
2026.03.30 14:36:00,112151.95,112177.43,112139.61,112142.85,720,96,0
2026.03.30 14:24:00,112123.15,112151.91,112123.15,112151.91,720,96,0
2026.03.30 14:12:00,112094.35,112123.11,112094.35,112123.11,720,96,0
2026.03.30 14:00:00,112092.72,112094.80,112067.67,112094.31,720,96,0
2026.03.30 13:48:00,112063.92,112092.68,112063.92,112092.68,720,96,0
2026.03.30 13:36:00,112035.12,112063.88,112035.12,112063.88,720,96,0
2026.03.30 13:24:00,112006.32,112035.08,112006.32,112035.08,720,96,0
2026.03.30 13:12:00,111977.52,112006.28,111977.52,112006.28,720,96,0
